"","id","csduid","cases_AM_ad","cases_AM_ped","cases_AM_sr","cases_AT_ad","cases_AT_ped","cases_AT_sr","cases_CR_ad","cases_CR_ped","cases_CR_sr","cases_GR_ad","cases_GR_sr","cases_MH_ad","cases_MH_ped","cases_MH_sr","cases_GR_ped","demand.days.total_AM_ad","demand.days.total_AM_ped","demand.days.total_AM_sr","demand.days.total_AT_ad","demand.days.total_AT_ped","demand.days.total_AT_sr","demand.days.total_CR_ad","demand.days.total_CR_ped","demand.days.total_CR_sr","demand.days.total_GR_ad","demand.days.total_GR_sr","demand.days.total_MH_ad","demand.days.total_MH_ped","demand.days.total_MH_sr","demand.days.total_GR_ped","demand.days.nonALC_AM_ad","demand.days.nonALC_AM_ped","demand.days.nonALC_AM_sr","demand.days.nonALC_AT_ad","demand.days.nonALC_AT_ped","demand.days.nonALC_AT_sr","demand.days.nonALC_CR_ad","demand.days.nonALC_CR_ped","demand.days.nonALC_CR_sr","demand.days.nonALC_GR_ad","demand.days.nonALC_GR_sr","demand.days.nonALC_MH_ad","demand.days.nonALC_MH_ped","demand.days.nonALC_MH_sr","demand.days.nonALC_GR_ped","demand.days.LTC_AM_ad","demand.days.LTC_AM_ped","demand.days.LTC_AM_sr","demand.days.LTC_AT_ad","demand.days.LTC_AT_ped","demand.days.LTC_AT_sr","demand.days.LTC_CR_ad","demand.days.LTC_CR_ped","demand.days.LTC_CR_sr","demand.days.LTC_GR_ad","demand.days.LTC_GR_sr","demand.days.LTC_MH_ad","demand.days.LTC_MH_ped","demand.days.LTC_MH_sr","demand.days.LTC_GR_ped","demand.days.ALC.ex.LTC_AM_ad","demand.days.ALC.ex.LTC_AM_ped","demand.days.ALC.ex.LTC_AM_sr","demand.days.ALC.ex.LTC_AT_ad","demand.days.ALC.ex.LTC_AT_ped","demand.days.ALC.ex.LTC_AT_sr","demand.days.ALC.ex.LTC_CR_ad","demand.days.ALC.ex.LTC_CR_ped","demand.days.ALC.ex.LTC_CR_sr","demand.days.ALC.ex.LTC_GR_ad","demand.days.ALC.ex.LTC_GR_sr","demand.days.ALC.ex.LTC_MH_ad","demand.days.ALC.ex.LTC_MH_ped","demand.days.ALC.ex.LTC_MH_sr","demand.days.ALC.ex.LTC_GR_ped","sum.cases","sum.demand.days.total_AM","sum.demand.days.total_AT","sum.demand.days.total_CR","sum.demand.days.total_GR","sum.demand.days.total_MH","sum.demand.days","sum.LTC.days_AM","sum.LTC.days_AT","sum.LTC.days_CR","sum.LTC.days_GR","sum.LTC.days_MH","sum.LTC.days","sum.ALC.ex.LTC.days_AM","sum.ALC.ex.LTC.days_AT","sum.ALC.ex.LTC.days_CR","sum.ALC.ex.LTC.days_GR","sum.ALC.ex.LTC.days_MH","sum.ALC.ex.LTC.days","beds.needed_AM","beds.needed_AT","beds.needed_CR","beds.needed_GR","beds.needed_MH","total.hosp.beds.needed","beds.existing","beds.existing.CR","beds.existing.GR","beds.existing.MH","beds.existing.AT","beds.forecasted.AT","beds.forecasted.CR","beds.forecasted.GR","beds.forecasted.MH","beds.forecasted","utilization.AM","utilization.AT","utilization.CR","utilization.GR","utilization.MH","utilization","utilization.AT.existing","utilization.CR.existing","utilization.GR.existing","utilization.MH.existing","utilization.existing","hosp.caretype.travel.time.total_AM","hosp.caretype.travel.time.total_AT","hosp.caretype.travel.time.total_CR","hosp.caretype.travel.time.total_GR","hosp.caretype.travel.time.total_MH","hosp.caretype.travel.time.avg_AM","hosp.caretype.travel.time.avg_AT","hosp.caretype.travel.time.avg_CR","hosp.caretype.travel.time.avg_GR","hosp.caretype.travel.time.avg_MH","hosp.caretype.travel.distance.total_AM","hosp.caretype.travel.distance.total_AT","hosp.caretype.travel.distance.total_CR","hosp.caretype.travel.distance.total_GR","hosp.caretype.travel.distance.total_MH","hosp.caretype.travel.distance.avg_AM","hosp.caretype.travel.distance.avg_AT","hosp.caretype.travel.distance.avg_CR","hosp.caretype.travel.distance.avg_GR","hosp.caretype.travel.distance.avg_MH","hosp.travel.time.total","hosp.travel.time.avg","hosp.travel.distance.total","hosp.travel.distance.avg","cost_2018","hospital.lat","hospital.long","name","csdname"
"438",243309,3551017,240.290439224914,63.6100509746793,60.5973655477233,6.34004951901333,0.634663191200284,5.89555539468772,0,0,0,0,0,0,0,0,0,0,0,0,34.1768203377304,0.989109602940682,65.4173993798132,0,0,0,0,0,0,0,0,0,0,0,0,30.488314220317,0.989109602940682,57.9484206581376,0,0,0,0,0,0,0,0,0,0,0,0,1.57426925871789,0,2.80483902236108,0,0,0,0,0,0,0,0,0,0,0,0,3.53615759561652,0,7.20447258030393,0,0,0,0,0,0,0,0,0,377.368123852218,0,100.583329320484,0,0,0,100.583329320484,0,4.37910828107896,0,0,0,4.37910828107896,0,10.7406301759204,0,0,0,10.7406301759204,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.275570765261601,NA,NA,NA,0.275570765261601,0,NA,NA,NA,0.275570765261601,48531.4569240833,1713.62561476199,0,NA,NA,66.5730348736634,66.5730348736634,NA,NA,NA,24265.7284620416,856.812807380994,0,NA,NA,33.2865174368317,33.2865174368317,NA,NA,NA,50245.0825388453,66.5730348736634,25122.5412694226,33.2865174368317,1158358,45.6882951353979,-81.7538589597819,"Hospital 243309","Northeastern Manitoulin and the Islands"
"439",244420,3551045,8.60640630860967,10.829264661694,79.0031265700543,47.4522155242656,7.31622375811993,5.69019674809548,0,0,0,0,0,6.31099459063421,0,0,0,0,0,0,286.320341930899,19.7123625975535,69.6058311853378,0,0,0,0,0,160.829271547767,0,0,0,0,0,0,232.28037961557,19.7123625975535,61.9844928253119,0,0,0,0,0,117.139841072952,0,0,0,0,0,0,30.7029867358597,0,0,0,0,0,0,0,35.8936313066266,0,0,0,0,0,0,23.3369755794692,0,7.62133836002592,0,0,0,0,0,7.7957991681886,0,0,0,165.208428161473,0,375.63853571379,0,0,160.829271547767,536.467807261558,0,30.7029867358597,0,0,35.8936313066266,66.5966180424863,0,30.9583139394951,0,0,7.7957991681886,38.7541131076837,0,2,0,0,1,3,2,0,0,1,1,2,0,0,1,3,0,0.514573336594233,NA,NA,0.44062814122676,0.489924938138409,0,NA,NA,0.44062814122676,0.734887407207613,976.326559980348,599.635241506718,NA,NA,62.5931217435112,4.95905366773742,4.95905366773742,NA,NA,4.95905366773742,488.163279990174,299.817620753359,NA,NA,31.2965608717556,2.47952683386871,2.47952683386871,NA,NA,2.47952683386871,1638.55492323058,4.95905366773742,819.277461615288,2.47952683386871,2887804,45.8190449221467,-82.1863377065097,"Hospital 244420","M'Chigeeng 22 (West Bay 22)"
"440",245531,3551094,0,0,0,13.6369115514844,22.8132623195465,5.54229491528963,0,0,0,0,0,0,0,0,0,0,0,0,85.2050935459832,29.0350611339683,76.4929377315507,0,0,0,0,0,0,0,0,0,0,0,0,78.0667349714356,29.0350611339683,55.3600700913173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5263046090153,0,0,0,0,0,0,0,0,0,0,0,0,7.13835857454763,0,6.6065630312181,0,0,0,0,0,0,0,0,0,41.9924687863205,0,190.733092411502,0,0,0,190.733092411502,0,14.5263046090153,0,0,0,14.5263046090153,0,13.7449216057657,0,0,0,13.7449216057657,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.52255641756576,NA,NA,NA,0.52255641756576,0,NA,NA,NA,0.52255641756576,0,1704.73694791117,NA,NA,NA,NA,20.298127225929,NA,NA,NA,0,852.368473955586,NA,NA,NA,NA,10.1490636129645,NA,NA,NA,1704.73694791117,20.298127225929,852.368473955586,10.1490636129645,1158358,45.8803995582688,-82.9726295861277,"Hospital 245531","Manitoulin, Unorganized, West Part"
"441",246642,3552001,4.83245809982263,4.78550082260985,1.85539623490059,46.0478125848322,17.5066816667889,30.8720932495722,1.79046098905089,0,2.35802025227136,0,0,0,0,0,0,0,0,0,284.871925926628,89.0581543247576,245.721449585475,94.5269872511415,0,137.171539535533,0,0,0,0,0,0,0,0,0,240.769514915332,89.0581543247576,194.859888773275,89.6232721562126,0,123.651426314274,0,0,0,0,0,0,0,0,0,29.7615969943012,0,30.1092052700906,0,0,0,0,0,0,0,0,0,0,0,0,14.3408140169944,0,20.7523555421094,4.90371509492891,0,13.520113221259,0,0,0,0,0,0,110.048423899849,0,619.651529836861,231.698526786675,0,0,851.350056623536,0,59.8708022643918,0,0,0,59.8708022643918,0,35.0931695591038,18.4238283161879,0,0,53.5169978752917,0,2,1,0,0,3,2,1,0,0,1,2,1,0,0,3,0,0.848837712105289,0.634790484347055,NA,NA,0.777488636185878,0,0.634790484347055,NA,NA,1.16623295427882,500.120884208578,4110.99149106095,180.359046744321,NA,NA,21.7948837698505,21.7681883876667,21.7379609853117,NA,NA,433.961358156663,3553.45731376289,155.033236467035,NA,NA,18.9117024708897,18.8159786761222,18.6855414606649,NA,NA,4791.47142201385,21.7698320985242,4142.45190838659,18.8210415087657,3260909,46.2048959947185,-80.4992411399563,"Hospital 246642","French River / Rivi<e8>re des Fran<e7>ais"
"442",247753,3552004,6.50827351413967,3.41663844574625,3.11835001552702,18.4169697205801,6.01701345185585,12.298989863164,0,0,1.87517008883254,0.871741749543145,0.882960524437236,0,0,0,0,0,0,0,107.303528084925,18.3472923571297,125.160446513915,0,0,161.130898039448,30.2661618642947,61.9149646184528,0,0,0,0,0,0,0,98.3006364096,18.3472923571297,91.0880702489627,0,0,147.573068588726,28.8005556421361,23.55163620237,0,0,0,0,0,0,0,3.99244261952905,0,25.2729778930909,0,0,0,0,36.4636727409165,0,0,0,0,0,0,0,5.01044905579576,0,8.79939837186182,0,0,13.5578294507223,1.46560622215864,1.8996556751664,0,0,0,0,53.4061073738258,0,250.81126695597,161.130898039448,92.1811264827475,0,504.123291478166,0,29.26542051262,0,36.4636727409165,0,65.7290932535364,0,13.8098474276576,13.5578294507223,3.36526189732504,0,30.7329387757049,0,1,1,1,0,3,3,1,1,0,1,1,1,1,0,3,0,0.687154156043753,0.441454515176571,0.252551031459582,NA,0.460386567559969,0,0.441454515176571,0.252551031459582,NA,0.460386567559969,368.336573385703,1038.36180803158,53.4879398758382,49.69056544375,NA,14.119802779398,14.1339200481438,14.262156855632,14.1592582914455,NA,202.013354453356,568.448633219926,28.800743900844,27.1140256621586,NA,7.74397366372613,7.73757997574837,7.67950173489995,7.7261043267052,NA,1509.87688673687,14.1358073166447,826.376757236285,7.73672523492407,3046744,46.361875413305,-80.4941434236754,"Hospital 247753","St.-Charles"
"443",248864,3552013,5.72216419333244,8.10839639943131,5.99164264973726,43.70895721344,17.4062149433906,18.7817028100037,1.61614129803041,0,0,0,0,8.09483549948253,0,1.03542996033924,0,0,0,0,241.216238800727,52.2482272222165,154.142170487763,107.979461169077,0,0,0,0,124.588922602233,0,13.244141301789,0,0,0,0,227.604287472554,52.2482272222165,129.240261402079,102.750672303667,0,0,0,0,110.952872562071,0,11.9387517834906,0,0,0,0,2.11053528439058,0,11.6310829494167,0,0,0,0,0,7.94734510598356,0,0,0,0,0,0,11.5014160437821,0,13.2708261362679,5.22878886541054,0,0,0,0,5.6887049341787,0,1.30538951829839,0,110.465484967188,0,447.606636510707,107.979461169077,0,137.833063904022,693.419161583806,0,13.7416182338073,0,0,7.94734510598356,21.6889633397909,0,24.77224218005,5.22878886541054,0,6.9940944524771,36.9951254979376,0,2,1,0,1,4,3,1,0,1,1,2,1,0,1,4,0,0.613159776042064,0.295834140189253,NA,0.377624832613759,0.474944631221785,0,0.295834140189253,NA,0.377624832613759,0.633259508295714,785.108377802787,3159.34282847815,63.6612808215591,NA,360.159334434749,19.8037616756806,19.7713792297234,19.6954563623685,NA,19.7233769390194,612.365075895988,2471.61693092236,50.0442502509549,NA,282.838100026015,15.4464432738488,15.4675444562027,15.4826345666507,NA,15.4890403390054,4368.27182153724,19.7721117271824,3416.86435709532,15.4657554715405,3831997,46.5233632385973,-80.4613501844158,"Hospital 248864","Markstay-Warren"
"444",249975,3552023,64.3469700292634,118.547415295326,66.5245183921539,180.548564467665,58.2777577100554,72.2515640056666,0,0,0,0,0,0,0,0,0,0,0,0,1923.10237652605,167.732817337445,2122.77411681264,0,0,0,0,0,0,0,0,0,0,0,0,949.896440980308,167.732817337445,600.987841363762,0,0,0,0,0,0,0,0,0,0,0,0,869.224449651734,0,1454.84786133341,0,0,0,0,0,0,0,0,0,0,0,0,103.981485894008,0,66.9384141154637,0,0,0,0,0,0,0,0,0,560.49678990013,0,4213.60931067613,0,0,0,4213.60931067613,0,2324.07231098514,0,0,0,2324.07231098514,0,170.919900009472,0,0,0,170.919900009472,0,12,0,0,0,12,1,0,0,0,1,12,0,0,0,12,0,0.962011258145235,NA,NA,NA,0.962011258145235,0,NA,NA,NA,11.5441350977428,11210.7658714508,13984.7211020341,NA,NA,NA,22.4737694384674,22.4778451364907,NA,NA,NA,7832.41348943161,9774.67185835776,NA,NA,NA,15.7013229003817,15.7109719020583,NA,NA,NA,25195.4869734849,22.4760314666336,17607.0853477894,15.7066781336309,13900296,46.1899644664666,-82.0414085394339,"Hospital 249975","Sables-Spanish Rivers"
"445",251086,3552028,5.27016518329422,2.14365336377805,1.89750172016514,18.3817178484552,5.17846193733941,5.94021990409782,0,0,0,0,0,0,0,0,0,0,0,0,208.986461512577,15.1749402277124,114.938820150406,0,0,0,0,0,0,0,0,0,0,0,0,94.9141804206299,15.1749402277124,41.812651127357,0,0,0,0,0,0,0,0,0,0,0,0,103.040918440465,0,68.5047545100883,0,0,0,0,0,0,0,0,0,0,0,0,11.0313626514825,0,4.62141451296104,0,0,0,0,0,0,0,0,0,38.8117199571299,0,339.100221890696,0,0,0,339.100221890696,0,171.545672950553,0,0,0,171.545672950553,0,15.6527771644435,0,0,0,15.6527771644435,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.929041703810125,NA,NA,NA,0.929041703810125,0,NA,NA,NA,0.929041703810125,168.323360409501,533.287038434063,NA,NA,NA,9.03864090046175,9.03864090046175,NA,NA,NA,84.1616802047505,266.643519217031,NA,NA,NA,4.51932045023088,4.51932045023088,NA,NA,NA,701.610398843564,9.03864090046175,350.805199421782,4.51932045023088,1158358,46.3268212930213,-81.7544940967374,"Hospital 251086","Baldwin"
"446",252197,3552031,7.73074184961737,4.23600102928666,3.17012776274185,21.3385269688661,11.031051706453,12.1561756534122,0,0,0,0,0,0,0,0,0,0,0,0,192.952266722087,32.3253414468917,275.229662977231,0,0,0,0,0,0,0,0,0,0,0,0,107.658281726205,32.3253414468917,90.0228985927578,0,0,0,0,0,0,0,0,0,0,0,0,75.4109674202628,0,175.236742570768,0,0,0,0,0,0,0,0,0,0,0,0,9.88301757561871,0,9.97002181370534,0,0,0,0,0,0,0,0,0,59.6626249703772,0,500.50727114621,0,0,0,500.50727114621,0,250.647709991031,0,0,0,250.647709991031,0,19.853039389324,0,0,0,19.853039389324,0,2,0,0,0,2,1,0,0,0,1,2,0,0,0,2,0,0.685626398830424,NA,NA,NA,0.685626398830424,0,NA,NA,NA,1.37125279766085,352.820480011957,1037.83657712816,NA,NA,NA,11.6543401989988,11.6543401989988,NA,NA,NA,176.410240005979,518.918288564079,NA,NA,NA,5.82717009949941,5.82717009949941,NA,NA,NA,1390.65705714012,11.6543401989988,695.328528570058,5.82717009949941,2316716,46.3854375462288,-81.6354236723885,"Hospital 252197","Nairn and Hyman"
"447",253308,3552036,1.79315675532912,0.412329477906937,0.77089099840071,12.8890826855134,2.07575441340917,10.5891024925989,0.933180279992121,0,0,0,0,0,0,0,0,0,0,0,70.9567337734919,6.08278085888145,79.9686176074877,62.3486968187493,0,0,0,0,0,0,0,0,0,0,0,62.8840919058829,6.08278085888145,60.619121893713,59.3295284679435,0,0,0,0,0,0,0,0,0,0,0,4.08912533102613,0,12.6986713378598,0,0,0,0,0,0,0,0,0,0,0,0,3.98351653658295,0,6.65082437591495,3.01916835080572,0,0,0,0,0,0,0,0,29.4634971031503,0,157.008132239861,62.3486968187493,0,0,219.35682905861,0,16.7877966688859,0,0,0,16.7877966688859,0,10.6343409124979,3.01916835080572,0,0,13.6535092633036,0,1,1,0,0,2,2,1,0,0,1,1,1,0,0,2,0,0.430159266410578,0.170818347448628,NA,NA,0.300488806929603,0,0.170818347448628,NA,NA,0.300488806929603,283.158167942417,2431.07850763503,88.7782689754185,NA,NA,47.5675873563081,47.5675873563081,47.5675873563081,NA,NA,141.579083971208,1215.53925381751,44.3891344877093,NA,NA,23.783793678154,23.783793678154,23.783793678154,NA,NA,2803.01494455286,47.5675873563081,1401.50747227643,23.783793678154,2102551,46.018688795939,-81.1052107987751,"Hospital 253308","Killarney"
"448",254419,3552051,2.53338508485906,0.583668669783622,0.922315535462156,12.1586518128064,3.5694447384193,8.31368341437209,0,0,1.35175491605862,0,0,0,0,0,0,0,0,0,65.1355913749159,10.4598838819436,48.2990571776274,0,0,78.6347372258057,0,0,0,0,0,0,0,0,0,58.4184884933651,10.4598838819436,42.2411875850099,0,0,70.8842187580776,0,0,0,0,0,0,0,0,0,3.57263097589459,0,1.46554792464575,0,0,0,0,0,0,0,0,0,0,0,0,3.14447190565616,0,4.59232166797175,0,0,7.75051846772804,0,0,0,0,0,0,29.4329041717613,0,123.894532434487,78.6347372258057,0,0,202.529269660293,0,5.03817890054035,0,0,0,5.03817890054035,0,7.7367935736279,7.75051846772804,0,0,15.4873120413559,0,1,1,0,0,2,2,1,0,0,1,1,1,0,0,2,0,0.339437075162978,0.215437636235084,NA,NA,0.277437355699031,0,0.215437636235084,NA,NA,0.277437355699031,130.679465386667,777.786512499494,43.7312355166602,NA,NA,16.1757264564532,16.1757264564532,16.1757264564532,NA,NA,65.3397326933334,388.893256249747,21.8656177583301,NA,NA,8.0878632282266,8.0878632282266,8.0878632282266,NA,NA,952.197213402821,16.1757264564532,476.098606701411,8.0878632282266,2102551,46.3216123334484,-81.2614784163542,"Hospital 254419","Whitefish Lake 6"
"449",255530,3552052,0,0,0,87.2981230903536,27.359781121751,41.0396716826265,0,0,0,0,0,0,0,0,0,0,0,0,403.406401912235,72.7372482293687,199.145889763202,0,0,0,0,0,0,0,0,0,0,0,0,362.205833445049,72.7372482293687,186.705756703721,0,0,0,0,0,0,0,0,0,0,0,0,19.4285651782691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7720032889169,0,12.4401330594806,0,0,0,0,0,0,0,0,0,155.697575894731,0,675.289539904805,0,0,0,675.289539904805,0,19.4285651782691,0,0,0,19.4285651782691,0,34.2121363483975,0,0,0,34.2121363483975,0,2,0,0,0,2,1,0,0,0,1,2,0,0,0,2,0,0.925054164253158,NA,NA,NA,0.925054164253158,0,NA,NA,NA,1.85010832850632,0,2121.72154537365,NA,NA,NA,NA,6.81359852001863,NA,NA,NA,0,1060.86077268683,NA,NA,NA,NA,3.40679926000931,NA,NA,NA,2121.72154537365,6.81359852001863,1060.86077268683,3.40679926000931,2316716,47.8569516545989,-81.5227744500483,"Hospital 255530","Mattagami 71"
"450",256641,3552054,6.36194583965797,5.05328627261449,3.37869544814641,4.02490604543157,0.727124020141632,0,0,0,1.19641076769691,0,0,0,0,0,0,0,0,0,65.5759559523954,1.58645240758174,0,0,0,385.896160501018,0,0,0,0,0,0,0,0,0,22.3113251303103,1.58645240758174,0,0,0,91.1790942960592,0,0,0,0,0,0,0,0,0,39.5862632583192,0,0,0,0,284.541489673124,0,0,0,0,0,0,0,0,0,3.6783675637658,0,0,0,0,10.1755765318353,0,0,0,0,0,0,20.742368393689,0,67.1624083599771,385.896160501018,0,0,453.058568860995,0,39.5862632583192,284.541489673124,0,0,324.127752931443,0,3.6783675637658,10.1755765318353,0,0,13.8539440956011,0,1,2,0,0,3,2,1,0,0,1,1,2,0,0,3,0,0.184006598246513,0.528624877398655,NA,NA,0.413752117681274,0,1.05724975479731,NA,NA,0.620628176521911,41.9420162235851,13.4724008409024,3.39192412723934,NA,NA,1.41754162484211,1.41754162484211,1.41754162484211,NA,NA,20.9710081117926,6.73620042045118,1.69596206361967,NA,NA,0.708770812421053,0.708770812421053,0.708770812421053,NA,NA,58.8063411917269,1.41754162484211,29.4031705958634,0.708770812421053,3046744,47.835335035579,-83.3313368531588,"Hospital 256641","Duck Lake 76B"
"451",257752,3552058,313.119503888578,99.7103651298609,99.7103651298609,66.611685592844,0,39.9653633517618,0,0,0,0,0,0,0,0,0,0,0,0,1210.34186970651,0,4246.74557640312,0,0,0,0,0,0,0,0,0,0,0,0,374.33773243009,0,1003.41608701031,0,0,0,0,0,0,0,0,0,0,0,0,770.172496178757,0,3131.34836844095,0,0,0,0,0,0,0,0,0,0,0,0,65.831641097666,0,111.98112095186,0,0,0,0,0,0,0,0,0,619.117283092906,0,5457.08744610963,0,0,0,5457.08744610963,0,3901.52086461971,0,0,0,3901.52086461971,0,177.812762049526,0,0,0,177.812762049526,0,15,0,0,0,15,1,0,0,0,1,15,0,0,0,15,0,0.996728300659294,NA,NA,NA,0.996728300659294,0,NA,NA,NA,14.9509245098894,5263.24662193152,1094.43367653908,NA,NA,NA,5.13447166804142,5.13447166804142,NA,NA,NA,657.90582774144,136.804209567385,NA,NA,NA,0.641808958505177,0.641808958505177,NA,NA,NA,6357.6802984706,5.13447166804142,794.710037308825,0.641808958505177,17375370,47.85506517519,-83.371318661642,"Hospital 257752","Chapleau 75"
"452",258863,3552093,26.7608275920995,35.9045043118844,23.6528311345904,116.63450769237,24.8531351410876,50.7961678273041,2.65367284532785,0,2.99567820620505,0,0,6.29937292255395,0,0,0,0,0,0,745.478564911332,93.7456349454776,1758.08051237848,177.300192939022,0,966.240650020599,0,0,142.437081859931,0,0,0,0,0,0,536.553973652857,93.7456349454776,559.630273513919,168.714622455177,0,228.302212767627,0,0,101.712194875285,0,0,0,0,0,0,169.569731249972,0,1139.29046838919,0,0,712.459936327517,0,0,33.8312334060726,0,0,0,0,0,0,39.3548600085027,0,59.1597704753681,8.5855704838448,0,25.4785009254555,0,0,6.89365357857282,0,0,0,290.550697673423,0,2597.30471223529,1143.54084295962,0,142.437081859931,3883.28263705484,0,1308.86019963916,712.459936327517,0,33.8312334060726,2055.15136937275,0,98.5146304838709,34.0640714093003,0,6.89365357857282,139.472355471744,0,8,4,0,1,13,3,1,0,1,1,8,4,0,1,13,0,0.889487915149071,0.783247152712069,NA,0.390238580438166,0.818394654806078,0,3.13298861084828,NA,0.390238580438166,3.546376837493,34085.9358753999,75930.4115071505,2230.85629839133,NA,2487.54160115119,197.443589364659,197.443589364659,197.443589364659,NA,197.443589364659,17042.9679376999,37965.2057535753,1115.42814919566,NA,1243.77080057559,98.7217946823294,98.7217946823294,98.7217946823294,NA,98.7217946823294,114734.745282093,197.443589364659,57367.3726410465,98.7217946823294,13614724,47.5236073602652,-82.2209628726968,"Hospital 258863","Sudbury, Unorganized, North Part"
"453",259974,3554001,2.60001867457069,1.82851865166788,1.34173243637599,30.0028688984808,6.78778390290659,15.0208503764069,0,0,0,0,0,2.09649321316078,0,0,0,0,0,0,149.28457247874,17.4953494959583,128.890059026891,0,0,0,0,0,79.3572155199248,0,0,0,0,0,0,137.255321386691,17.4953494959583,112.025606080451,0,0,0,0,0,69.4197563026501,0,0,0,0,0,0,1.86287492351579,0,7.37650733579997,0,0,0,0,0,6.55079089120738,0,0,0,0,0,0,10.166376168533,0,9.48794561064028,0,0,0,0,0,3.38666832606735,0,0,0,59.6782661535697,0,295.669981001589,0,0,79.3572155199248,375.027196521514,0,9.23938225931576,0,0,6.55079089120738,15.7901731505231,0,19.6543217791733,0,0,3.38666832606735,23.0409901052406,0,1,0,0,1,2,2,0,0,1,1,1,0,0,1,2,0,0.810054742470108,NA,NA,0.217417028821712,0.51373588564591,0,NA,NA,0.217417028821712,0.51373588564591,118.393067400242,1063.05650172186,NA,NA,43.0153653990395,10.2588849629967,10.2588849629967,NA,NA,10.2588849629967,59.1965337001212,531.52825086093,NA,NA,21.5076826995197,5.12944248149836,5.12944248149835,NA,NA,5.12944248149836,1224.46493452114,10.2588849629967,612.232467260571,5.12944248149836,1729446,47.3487749960744,-79.7022555048318,"Hospital 259974","Coleman"
"454",261085,3554006,0,0,0,18.0888987070406,3.75468697478894,15.8731133521912,0,0,0,0,0,0,0,0,0,0,0,0,92.420017101884,8.58044440040853,129.733558313847,0,0,0,0,0,0,0,0,0,0,0,0,85.4604440362874,8.58044440040853,119.635789745018,0,0,0,0,0,0,0,0,0,0,0,0,0.874507850420936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08506521517572,0,10.0977685688293,0,0,0,0,0,0,0,0,0,37.7166990340207,0,230.73401981614,0,0,0,230.73401981614,0,0.874507850420936,0,0,0,0.874507850420936,0,16.182833784005,0,0,0,16.182833784005,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.632147999496274,NA,NA,NA,0.632147999496274,0,NA,NA,NA,0.632147999496274,0,830.373130188559,NA,NA,NA,NA,11.0080302817534,NA,NA,NA,0,415.186565094279,NA,NA,NA,NA,5.5040151408767,NA,NA,NA,830.373130188559,11.0080302817534,415.186565094279,5.5040151408767,1158358,47.261531108241,-79.7067303471994,"Hospital 261085","Latchford"
"455",262196,3554008,0,0,0,28.3364660569368,9.78080560531534,18.1963530879444,0,0,0,0,0,0,0,0,0,0,0,0,148.796846620981,22.3389664239152,148.1941236062,0,0,0,0,0,0,0,0,0,0,0,0,131.935177208603,22.3389664239152,136.551473758136,0,0,0,0,0,0,0,0,0,0,0,0,7.50401038070335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.357659031674,0,11.6426498480635,0,0,0,0,0,0,0,0,0,56.3136247501965,0,319.329936651096,0,0,0,319.329936651096,0,7.50401038070335,0,0,0,7.50401038070335,0,21.0003088797375,0,0,0,21.0003088797375,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.874876538770125,NA,NA,NA,0.874876538770125,0,NA,NA,NA,0.874876538770125,0,587.984992489082,NA,NA,NA,NA,5.22062817921369,NA,NA,NA,0,73.4981240611352,NA,NA,NA,NA,0.652578522401711,NA,NA,NA,587.984992489082,5.22062817921369,73.4981240611352,0.652578522401711,1158358,47.4007360714632,-79.6848031020861,"Hospital 262196","Cobalt"
"456",263307,3554014,1.82060952720203,1.66187269576071,1.12678070451468,11.3928585541093,3.88380124254008,9.06054909556269,0,0,0,0,0.674857627653518,0,0,0,0,0,0,0,60.7334809941257,9.13512781210414,68.960798429043,0,0,0,0,50.8869819760668,0,0,0,0,0,0,0,52.6545075438305,9.13512781210414,63.5904705931143,0,0,0,0,19.3567370073195,0,0,0,0,0,0,0,4.28249916687447,0,0,0,0,0,0,29.9689464248713,0,0,0,0,0,0,0,3.79647428342073,0,5.37032783592869,0,0,0,0,1.56129854387602,0,0,0,0,29.621329447343,0,138.829407235273,0,50.8869819760668,0,189.71638921134,0,4.28249916687447,0,29.9689464248713,0,34.2514455917458,0,9.16680211934941,0,1.56129854387602,0,10.7281006632254,0,1,0,1,0,2,2,0,1,0,1,1,0,1,0,2,0,0.380354540370611,NA,0.139416388975526,NA,0.259885464673068,0,NA,0.139416388975526,NA,0.259885464673068,88.3976064500761,466.745127712742,NA,12.9425897193928,NA,9.58912605344199,9.58912605344199,NA,9.58912605344199,NA,44.198803225038,233.372563856371,NA,6.47129485969641,NA,4.794563026721,4.794563026721,NA,4.794563026721,NA,568.085323882211,9.58912605344199,284.042661941105,4.794563026721,2102551,47.5294921797385,-79.5814398836266,"Hospital 263307","Harris"
